timestamp,hour,node_id,city,latitude,longitude,irradiance_Wm2,air_temp_C,P_max_W,P_reported_W,fdia_detected,verification_status
2026-04-21T21:00:00+08:00,21,SHA-003,Shanghai,31.309029,121.504529,0.0,13.9,0.0,0.0,False,verified
2026-04-21T22:00:00+08:00,22,SHA-003,Shanghai,31.309029,121.504529,0.0,14.1,0.0,0.0,False,verified
2026-04-21T23:00:00+08:00,23,SHA-003,Shanghai,31.309029,121.504529,0.0,14.2,0.0,0.0,False,verified
2026-04-22T00:00:00+08:00,0,SHA-003,Shanghai,31.309029,121.504529,0.0,14.3,0.0,0.0,False,verified
2026-04-22T01:00:00+08:00,1,SHA-003,Shanghai,31.309029,121.504529,0.0,14.5,0.0,0.0,False,verified
2026-04-22T02:00:00+08:00,2,SHA-003,Shanghai,31.309029,121.504529,0.0,14.5,0.0,0.0,False,verified
2026-04-22T03:00:00+08:00,3,SHA-003,Shanghai,31.309029,121.504529,0.0,14.9,0.0,0.0,False,verified
2026-04-22T04:00:00+08:00,4,SHA-003,Shanghai,31.309029,121.504529,0.0,15.2,0.0,0.0,False,verified
2026-04-22T05:00:00+08:00,5,SHA-003,Shanghai,31.309029,121.504529,0.0,15.5,0.0,0.0,False,verified
2026-04-22T06:00:00+08:00,6,SHA-003,Shanghai,31.309029,121.504529,3.0,15.8,28.49,27.81,False,verified
2026-04-22T07:00:00+08:00,7,SHA-003,Shanghai,31.309029,121.504529,22.0,16.0,208.81,208.68,False,verified
2026-04-22T08:00:00+08:00,8,SHA-003,Shanghai,31.309029,121.504529,22.0,16.2,208.67,204.3,False,verified
2026-04-22T09:00:00+08:00,9,SHA-003,Shanghai,31.309029,121.504529,65.0,16.5,615.91,598.79,False,verified
2026-04-22T10:00:00+08:00,10,SHA-003,Shanghai,31.309029,121.504529,171.0,17.9,1612.76,1563.68,False,verified
2026-04-22T11:00:00+08:00,11,SHA-003,Shanghai,31.309029,121.504529,111.0,18.0,1046.53,1035.92,False,verified
2026-04-22T12:00:00+08:00,12,SHA-003,Shanghai,31.309029,121.504529,361.0,19.6,3385.33,3342.38,False,verified
2026-04-22T13:00:00+08:00,13,SHA-003,Shanghai,31.309029,121.504529,148.0,18.9,1391.16,1330.75,False,verified
2026-04-22T14:00:00+08:00,14,SHA-003,Shanghai,31.309029,121.504529,197.0,18.2,1856.11,1828.64,False,verified
2026-04-22T15:00:00+08:00,15,SHA-003,Shanghai,31.309029,121.504529,98.0,18.0,923.96,901.59,False,verified
2026-04-22T16:00:00+08:00,16,SHA-003,Shanghai,31.309029,121.504529,91.0,17.5,859.4,852.8,False,verified
2026-04-22T17:00:00+08:00,17,SHA-003,Shanghai,31.309029,121.504529,48.0,16.3,455.13,445.36,False,verified
2026-04-22T18:00:00+08:00,18,SHA-003,Shanghai,31.309029,121.504529,14.0,15.2,133.23,133.26,False,verified
2026-04-22T19:00:00+08:00,19,SHA-003,Shanghai,31.309029,121.504529,0.0,14.8,0.0,0.0,False,verified
2026-04-22T20:00:00+08:00,20,SHA-003,Shanghai,31.309029,121.504529,0.0,14.3,0.0,0.0,False,verified
2026-04-22T21:00:00+08:00,21,SHA-003,Shanghai,31.309029,121.504529,0.0,14.1,0.0,0.0,False,verified
2026-04-22T22:00:00+08:00,22,SHA-003,Shanghai,31.309029,121.504529,0.0,13.9,0.0,639.45,True,rejected
2026-04-22T23:00:00+08:00,23,SHA-003,Shanghai,31.309029,121.504529,0.0,13.6,0.0,0.0,False,verified
2026-04-23T00:00:00+08:00,0,SHA-003,Shanghai,31.309029,121.504529,0.0,13.3,0.0,650.93,True,rejected
2026-04-23T01:00:00+08:00,1,SHA-003,Shanghai,31.309029,121.504529,0.0,13.2,0.0,0.0,False,verified
2026-04-23T02:00:00+08:00,2,SHA-003,Shanghai,31.309029,121.504529,0.0,12.9,0.0,0.0,False,verified
2026-04-23T03:00:00+08:00,3,SHA-003,Shanghai,31.309029,121.504529,0.0,12.6,0.0,0.0,False,verified
2026-04-23T04:00:00+08:00,4,SHA-003,Shanghai,31.309029,121.504529,0.0,12.6,0.0,0.0,False,verified
2026-04-23T05:00:00+08:00,5,SHA-003,Shanghai,31.309029,121.504529,0.0,12.7,0.0,0.0,False,verified
2026-04-23T06:00:00+08:00,6,SHA-003,Shanghai,31.309029,121.504529,4.0,12.8,38.37,37.34,False,verified
2026-04-23T07:00:00+08:00,7,SHA-003,Shanghai,31.309029,121.504529,48.0,12.9,460.28,450.41,False,verified
2026-04-23T08:00:00+08:00,8,SHA-003,Shanghai,31.309029,121.504529,201.0,12.9,1927.44,1893.29,False,verified
2026-04-23T09:00:00+08:00,9,SHA-003,Shanghai,31.309029,121.504529,72.0,12.9,690.43,680.15,False,verified
2026-04-23T10:00:00+08:00,10,SHA-003,Shanghai,31.309029,121.504529,59.0,12.7,566.14,553.21,False,verified
2026-04-23T11:00:00+08:00,11,SHA-003,Shanghai,31.309029,121.504529,108.0,13.1,1034.96,1012.06,False,verified
2026-04-23T12:00:00+08:00,12,SHA-003,Shanghai,31.309029,121.504529,101.0,13.2,967.56,943.24,False,verified
2026-04-23T13:00:00+08:00,13,SHA-003,Shanghai,31.309029,121.504529,435.0,15.1,4141.1,4121.3,False,verified
2026-04-23T14:00:00+08:00,14,SHA-003,Shanghai,31.309029,121.504529,138.0,14.4,1316.78,1284.66,False,verified
2026-04-23T15:00:00+08:00,15,SHA-003,Shanghai,31.309029,121.504529,85.0,14.4,811.06,808.69,False,verified
2026-04-23T16:00:00+08:00,16,SHA-003,Shanghai,31.309029,121.504529,158.0,14.9,1505.12,1441.35,False,verified
2026-04-23T17:00:00+08:00,17,SHA-003,Shanghai,31.309029,121.504529,105.0,14.9,1000.24,965.33,False,verified
2026-04-23T18:00:00+08:00,18,SHA-003,Shanghai,31.309029,121.504529,25.0,14.4,238.55,235.3,False,verified
2026-04-23T19:00:00+08:00,19,SHA-003,Shanghai,31.309029,121.504529,0.0,14.0,0.0,0.0,False,verified
2026-04-23T20:00:00+08:00,20,SHA-003,Shanghai,31.309029,121.504529,0.0,13.9,0.0,0.0,False,verified
2026-04-23T21:00:00+08:00,21,SHA-003,Shanghai,31.309029,121.504529,0.0,13.9,0.0,0.0,False,verified
2026-04-23T22:00:00+08:00,22,SHA-003,Shanghai,31.309029,121.504529,0.0,13.6,0.0,0.0,False,verified
2026-04-23T23:00:00+08:00,23,SHA-003,Shanghai,31.309029,121.504529,0.0,13.4,0.0,0.0,False,verified
2026-04-24T00:00:00+08:00,0,SHA-003,Shanghai,31.309029,121.504529,0.0,13.1,0.0,0.0,False,verified
2026-04-24T01:00:00+08:00,1,SHA-003,Shanghai,31.309029,121.504529,0.0,12.6,0.0,0.0,False,verified
2026-04-24T02:00:00+08:00,2,SHA-003,Shanghai,31.309029,121.504529,0.0,12.2,0.0,0.0,False,verified
2026-04-24T03:00:00+08:00,3,SHA-003,Shanghai,31.309029,121.504529,0.0,12.1,0.0,0.0,False,verified
2026-04-24T04:00:00+08:00,4,SHA-003,Shanghai,31.309029,121.504529,0.0,11.9,0.0,0.0,False,verified
2026-04-24T05:00:00+08:00,5,SHA-003,Shanghai,31.309029,121.504529,0.0,11.6,0.0,967.66,True,rejected
2026-04-24T06:00:00+08:00,6,SHA-003,Shanghai,31.309029,121.504529,18.0,11.4,173.46,166.02,False,verified
2026-04-24T07:00:00+08:00,7,SHA-003,Shanghai,31.309029,121.504529,152.0,12.5,1459.49,1428.08,False,verified
2026-04-24T08:00:00+08:00,8,SHA-003,Shanghai,31.309029,121.504529,352.0,14.2,3360.96,3202.6,False,verified
2026-04-24T09:00:00+08:00,9,SHA-003,Shanghai,31.309029,121.504529,552.0,15.8,5242.71,5188.89,False,verified
2026-04-24T10:00:00+08:00,10,SHA-003,Shanghai,31.309029,121.504529,721.0,17.2,6815.94,6814.82,False,verified
2026-04-24T11:00:00+08:00,11,SHA-003,Shanghai,31.309029,121.504529,840.0,18.5,7906.41,7798.45,False,verified
2026-04-24T12:00:00+08:00,12,SHA-003,Shanghai,31.309029,121.504529,903.0,19.9,8459.47,13112.18,True,rejected
2026-04-24T13:00:00+08:00,13,SHA-003,Shanghai,31.309029,121.504529,772.0,20.2,7224.92,7269.43,False,verified
2026-04-24T14:00:00+08:00,14,SHA-003,Shanghai,31.309029,121.504529,584.0,20.2,5465.48,5297.97,False,verified
2026-04-24T15:00:00+08:00,15,SHA-003,Shanghai,31.309029,121.504529,607.0,20.0,5684.57,5627.45,False,verified
2026-04-24T16:00:00+08:00,16,SHA-003,Shanghai,31.309029,121.504529,407.0,19.4,3819.28,3704.82,False,verified
2026-04-24T17:00:00+08:00,17,SHA-003,Shanghai,31.309029,121.504529,209.0,19.0,1963.89,1939.67,False,verified
2026-04-24T18:00:00+08:00,18,SHA-003,Shanghai,31.309029,121.504529,28.86,18.2,271.96,267.77,False,verified
2026-04-24T19:00:00+08:00,19,SHA-003,Shanghai,31.309029,121.504529,0.0,16.8,0.0,0.0,False,verified
2026-04-24T20:00:00+08:00,20,SHA-003,Shanghai,31.309029,121.504529,0.0,15.6,0.0,0.0,False,verified
2026-04-24T21:00:00+08:00,21,SHA-003,Shanghai,31.309029,121.504529,0.0,15.1,0.0,0.0,False,verified
2026-04-24T22:00:00+08:00,22,SHA-003,Shanghai,31.309029,121.504529,0.0,14.4,0.0,0.0,False,verified
2026-04-24T23:00:00+08:00,23,SHA-003,Shanghai,31.309029,121.504529,0.0,13.8,0.0,0.0,False,verified
2026-04-25T00:00:00+08:00,0,SHA-003,Shanghai,31.309029,121.504529,0.0,13.3,0.0,0.0,False,verified
2026-04-25T01:00:00+08:00,1,SHA-003,Shanghai,31.309029,121.504529,0.0,12.9,0.0,0.0,False,verified
2026-04-25T02:00:00+08:00,2,SHA-003,Shanghai,31.309029,121.504529,0.0,12.1,0.0,0.0,False,verified
2026-04-25T03:00:00+08:00,3,SHA-003,Shanghai,31.309029,121.504529,0.0,12.4,0.0,0.0,False,verified
2026-04-25T04:00:00+08:00,4,SHA-003,Shanghai,31.309029,121.504529,0.0,12.1,0.0,0.0,False,verified
2026-04-25T05:00:00+08:00,5,SHA-003,Shanghai,31.309029,121.504529,0.0,11.9,0.0,1083.02,True,rejected
2026-04-25T06:00:00+08:00,6,SHA-003,Shanghai,31.309029,121.504529,19.0,11.8,182.86,177.54,False,verified
2026-04-25T07:00:00+08:00,7,SHA-003,Shanghai,31.309029,121.504529,147.0,13.2,1408.23,1367.38,False,verified
2026-04-25T08:00:00+08:00,8,SHA-003,Shanghai,31.309029,121.504529,346.0,16.2,3281.82,3188.28,False,verified
2026-04-25T09:00:00+08:00,9,SHA-003,Shanghai,31.309029,121.504529,549.0,18.5,5167.4,5127.08,False,verified
2026-04-25T10:00:00+08:00,10,SHA-003,Shanghai,31.309029,121.504529,720.0,20.1,6740.54,6665.17,False,verified
2026-04-25T11:00:00+08:00,11,SHA-003,Shanghai,31.309029,121.504529,840.0,21.1,7837.44,7627.71,False,verified
2026-04-25T12:00:00+08:00,12,SHA-003,Shanghai,31.309029,121.504529,834.0,21.6,7768.29,7576.59,False,verified
2026-04-25T13:00:00+08:00,13,SHA-003,Shanghai,31.309029,121.504529,749.0,21.4,6981.29,6752.76,False,verified
2026-04-25T14:00:00+08:00,14,SHA-003,Shanghai,31.309029,121.504529,616.0,20.5,5759.13,5859.47,False,verified
2026-04-25T15:00:00+08:00,15,SHA-003,Shanghai,31.309029,121.504529,585.0,20.5,5469.3,9954.13,True,rejected
2026-04-25T16:00:00+08:00,16,SHA-003,Shanghai,31.309029,121.504529,482.0,20.1,4512.42,8212.6,True,rejected
2026-04-25T17:00:00+08:00,17,SHA-003,Shanghai,31.309029,121.504529,247.97,19.2,2328.48,2244.22,False,verified
2026-04-25T18:00:00+08:00,18,SHA-003,Shanghai,31.309029,121.504529,30.11,17.5,284.35,286.79,False,verified
2026-04-25T19:00:00+08:00,19,SHA-003,Shanghai,31.309029,121.504529,0.0,15.7,0.0,0.0,False,verified
2026-04-25T20:00:00+08:00,20,SHA-003,Shanghai,31.309029,121.504529,0.0,14.9,0.0,0.0,False,verified
2026-04-25T21:00:00+08:00,21,SHA-003,Shanghai,31.309029,121.504529,0.0,14.8,0.0,758.66,True,rejected
2026-04-25T22:00:00+08:00,22,SHA-003,Shanghai,31.309029,121.504529,0.0,14.1,0.0,0.0,False,verified
2026-04-25T23:00:00+08:00,23,SHA-003,Shanghai,31.309029,121.504529,0.0,13.6,0.0,0.0,False,verified
2026-04-26T00:00:00+08:00,0,SHA-003,Shanghai,31.309029,121.504529,0.0,13.3,0.0,0.0,False,verified
2026-04-26T01:00:00+08:00,1,SHA-003,Shanghai,31.309029,121.504529,0.0,13.1,0.0,0.0,False,verified
2026-04-26T02:00:00+08:00,2,SHA-003,Shanghai,31.309029,121.504529,0.0,12.9,0.0,0.0,False,verified
2026-04-26T03:00:00+08:00,3,SHA-003,Shanghai,31.309029,121.504529,0.0,12.9,0.0,0.0,False,verified
2026-04-26T04:00:00+08:00,4,SHA-003,Shanghai,31.309029,121.504529,0.0,12.8,0.0,0.0,False,verified
2026-04-26T05:00:00+08:00,5,SHA-003,Shanghai,31.309029,121.504529,0.0,12.5,0.0,0.0,False,verified
2026-04-26T06:00:00+08:00,6,SHA-003,Shanghai,31.309029,121.504529,22.0,12.5,211.24,206.52,False,verified
2026-04-26T07:00:00+08:00,7,SHA-003,Shanghai,31.309029,121.504529,160.0,14.1,1528.22,1483.93,False,verified
2026-04-26T08:00:00+08:00,8,SHA-003,Shanghai,31.309029,121.504529,362.0,16.7,3427.86,3334.41,False,verified
2026-04-26T09:00:00+08:00,9,SHA-003,Shanghai,31.309029,121.504529,562.0,19.4,5273.79,5123.86,False,verified
2026-04-26T10:00:00+08:00,10,SHA-003,Shanghai,31.309029,121.504529,733.0,21.2,6836.78,6561.32,False,verified
2026-04-26T11:00:00+08:00,11,SHA-003,Shanghai,31.309029,121.504529,855.0,22.6,7936.89,7730.04,False,verified
2026-04-26T12:00:00+08:00,12,SHA-003,Shanghai,31.309029,121.504529,913.0,23.5,8449.35,8068.66,False,verified
2026-04-26T13:00:00+08:00,13,SHA-003,Shanghai,31.309029,121.504529,903.0,23.9,8345.4,8126.7,False,verified
2026-04-26T14:00:00+08:00,14,SHA-003,Shanghai,31.309029,121.504529,803.0,23.9,7421.21,7234.47,False,verified
2026-04-26T15:00:00+08:00,15,SHA-003,Shanghai,31.309029,121.504529,689.0,23.5,6376.34,6198.76,False,verified
2026-04-26T16:00:00+08:00,16,SHA-003,Shanghai,31.309029,121.504529,492.56,22.9,4567.74,4617.65,False,verified
2026-04-26T17:00:00+08:00,17,SHA-003,Shanghai,31.309029,121.504529,249.39,21.1,2326.91,2298.43,False,verified
2026-04-26T18:00:00+08:00,18,SHA-003,Shanghai,31.309029,121.504529,31.37,19.6,294.14,291.36,False,verified
2026-04-26T19:00:00+08:00,19,SHA-003,Shanghai,31.309029,121.504529,0.0,18.0,0.0,0.0,False,verified
2026-04-26T20:00:00+08:00,20,SHA-003,Shanghai,31.309029,121.504529,0.0,16.6,0.0,0.0,False,verified
2026-04-26T21:00:00+08:00,21,SHA-003,Shanghai,31.309029,121.504529,0.0,16.1,0.0,0.0,False,verified
2026-04-26T22:00:00+08:00,22,SHA-003,Shanghai,31.309029,121.504529,0.0,15.6,0.0,0.0,False,verified
2026-04-26T23:00:00+08:00,23,SHA-003,Shanghai,31.309029,121.504529,0.0,15.1,0.0,0.0,False,verified
2026-04-27T00:00:00+08:00,0,SHA-003,Shanghai,31.309029,121.504529,0.0,15.1,0.0,0.0,False,verified
2026-04-27T01:00:00+08:00,1,SHA-003,Shanghai,31.309029,121.504529,0.0,15.1,0.0,0.0,False,verified
2026-04-27T02:00:00+08:00,2,SHA-003,Shanghai,31.309029,121.504529,0.0,15.1,0.0,0.0,False,verified
2026-04-27T03:00:00+08:00,3,SHA-003,Shanghai,31.309029,121.504529,0.0,15.1,0.0,0.0,False,verified
2026-04-27T04:00:00+08:00,4,SHA-003,Shanghai,31.309029,121.504529,0.0,15.1,0.0,0.0,False,verified
2026-04-27T05:00:00+08:00,5,SHA-003,Shanghai,31.309029,121.504529,0.0,14.9,0.0,0.0,False,verified
2026-04-27T06:00:00+08:00,6,SHA-003,Shanghai,31.309029,121.504529,22.0,15.2,209.37,207.06,False,verified
2026-04-27T07:00:00+08:00,7,SHA-003,Shanghai,31.309029,121.504529,141.0,16.5,1336.05,1299.03,False,verified
2026-04-27T08:00:00+08:00,8,SHA-003,Shanghai,31.309029,121.504529,290.0,18.8,2726.85,2656.81,False,verified
2026-04-27T09:00:00+08:00,9,SHA-003,Shanghai,31.309029,121.504529,498.0,21.2,4644.91,4604.24,False,verified
2026-04-27T10:00:00+08:00,10,SHA-003,Shanghai,31.309029,121.504529,669.0,23.4,6193.37,6126.48,False,verified
2026-04-27T11:00:00+08:00,11,SHA-003,Shanghai,31.309029,121.504529,817.0,25.2,7517.06,7093.73,False,verified
2026-04-27T12:00:00+08:00,12,SHA-003,Shanghai,31.309029,121.504529,864.0,26.3,7919.48,7846.68,False,verified
2026-04-27T13:00:00+08:00,13,SHA-003,Shanghai,31.309029,121.504529,879.0,27.1,8034.76,7780.4,False,verified
2026-04-27T14:00:00+08:00,14,SHA-003,Shanghai,31.309029,121.504529,794.0,28.1,7232.72,7229.35,False,verified
2026-04-27T15:00:00+08:00,15,SHA-003,Shanghai,31.309029,121.504529,645.0,28.4,5869.34,5848.33,False,verified
2026-04-27T16:00:00+08:00,16,SHA-003,Shanghai,31.309029,121.504529,456.0,28.0,4155.24,4004.92,False,verified
2026-04-27T17:00:00+08:00,17,SHA-003,Shanghai,31.309029,121.504529,211.0,26.5,1932.71,1842.0,False,verified
2026-04-27T18:00:00+08:00,18,SHA-003,Shanghai,31.309029,121.504529,32.63,24.6,300.88,295.2,False,verified
2026-04-27T19:00:00+08:00,19,SHA-003,Shanghai,31.309029,121.504529,0.0,23.2,0.0,0.0,False,verified
2026-04-27T20:00:00+08:00,20,SHA-003,Shanghai,31.309029,121.504529,0.0,22.9,0.0,0.0,False,verified
2026-04-27T21:00:00+08:00,21,SHA-003,Shanghai,31.309029,121.504529,0.0,22.8,0.0,0.0,False,verified
2026-04-27T22:00:00+08:00,22,SHA-003,Shanghai,31.309029,121.504529,0.0,22.1,0.0,0.0,False,verified
2026-04-27T23:00:00+08:00,23,SHA-003,Shanghai,31.309029,121.504529,0.0,21.5,0.0,0.0,False,verified
2026-04-28T00:00:00+08:00,0,SHA-003,Shanghai,31.309029,121.504529,0.0,21.5,0.0,0.0,False,verified
2026-04-28T01:00:00+08:00,1,SHA-003,Shanghai,31.309029,121.504529,0.0,20.2,0.0,0.0,False,verified
2026-04-28T02:00:00+08:00,2,SHA-003,Shanghai,31.309029,121.504529,0.0,20.4,0.0,0.0,False,verified
2026-04-28T03:00:00+08:00,3,SHA-003,Shanghai,31.309029,121.504529,0.0,19.2,0.0,0.0,False,verified
2026-04-28T04:00:00+08:00,4,SHA-003,Shanghai,31.309029,121.504529,0.0,16.6,0.0,0.0,False,verified
2026-04-28T05:00:00+08:00,5,SHA-003,Shanghai,31.309029,121.504529,0.0,16.1,0.0,0.0,False,verified
2026-04-28T06:00:00+08:00,6,SHA-003,Shanghai,31.309029,121.504529,8.0,16.1,75.91,74.72,False,verified
2026-04-28T07:00:00+08:00,7,SHA-003,Shanghai,31.309029,121.504529,22.0,16.1,208.74,288.06,True,rejected
2026-04-28T08:00:00+08:00,8,SHA-003,Shanghai,31.309029,121.504529,58.0,16.1,550.31,539.94,False,verified
2026-04-28T09:00:00+08:00,9,SHA-003,Shanghai,31.309029,121.504529,120.0,16.5,1137.07,477.57,True,rejected
2026-04-28T10:00:00+08:00,10,SHA-003,Shanghai,31.309029,121.504529,152.0,16.5,1440.28,1410.15,False,verified
2026-04-28T11:00:00+08:00,11,SHA-003,Shanghai,31.309029,121.504529,147.0,16.1,1394.76,1355.71,False,verified
2026-04-28T12:00:00+08:00,12,SHA-003,Shanghai,31.309029,121.504529,135.0,15.7,1282.61,1258.9,False,verified
2026-04-28T13:00:00+08:00,13,SHA-003,Shanghai,31.309029,121.504529,133.0,15.3,1265.29,1257.19,False,verified
2026-04-28T14:00:00+08:00,14,SHA-003,Shanghai,31.309029,121.504529,123.0,15.1,1170.93,491.79,True,rejected
2026-04-28T15:00:00+08:00,15,SHA-003,Shanghai,31.309029,121.504529,80.0,14.6,762.84,762.96,False,verified
2026-04-28T16:00:00+08:00,16,SHA-003,Shanghai,31.309029,121.504529,49.0,13.9,468.33,454.04,False,verified
2026-04-28T17:00:00+08:00,17,SHA-003,Shanghai,31.309029,121.504529,30.0,13.6,287.01,285.46,False,verified
2026-04-28T18:00:00+08:00,18,SHA-003,Shanghai,31.309029,121.504529,10.0,13.4,95.73,95.06,False,verified
2026-04-28T19:00:00+08:00,19,SHA-003,Shanghai,31.309029,121.504529,0.0,13.1,0.0,0.0,False,verified
2026-04-28T20:00:00+08:00,20,SHA-003,Shanghai,31.309029,121.504529,0.0,12.8,0.0,0.0,False,verified
2026-04-28T21:00:00+08:00,21,SHA-003,Shanghai,31.309029,121.504529,0.0,12.8,0.0,1113.23,True,rejected
2026-04-28T22:00:00+08:00,22,SHA-003,Shanghai,31.309029,121.504529,0.0,12.6,0.0,385.36,True,rejected
2026-04-28T23:00:00+08:00,23,SHA-003,Shanghai,31.309029,121.504529,0.0,12.4,0.0,0.0,False,verified
2026-04-29T00:00:00+08:00,0,SHA-003,Shanghai,31.309029,121.504529,0.0,12.1,0.0,0.0,False,verified
2026-04-29T01:00:00+08:00,1,SHA-003,Shanghai,31.309029,121.504529,0.0,12.1,0.0,0.0,False,verified
2026-04-29T02:00:00+08:00,2,SHA-003,Shanghai,31.309029,121.504529,0.0,11.4,0.0,1001.84,True,rejected
2026-04-29T03:00:00+08:00,3,SHA-003,Shanghai,31.309029,121.504529,0.0,11.4,0.0,0.0,False,verified
2026-04-29T04:00:00+08:00,4,SHA-003,Shanghai,31.309029,121.504529,0.0,11.4,0.0,0.0,False,verified
2026-04-29T05:00:00+08:00,5,SHA-003,Shanghai,31.309029,121.504529,0.0,11.0,0.0,0.0,False,verified
2026-04-29T06:00:00+08:00,6,SHA-003,Shanghai,31.309029,121.504529,3.0,11.1,28.94,28.34,False,verified
2026-04-29T07:00:00+08:00,7,SHA-003,Shanghai,31.309029,121.504529,14.0,11.2,135.0,134.92,False,verified
2026-04-29T08:00:00+08:00,8,SHA-003,Shanghai,31.309029,121.504529,24.0,10.6,231.89,222.68,False,verified
2026-04-29T09:00:00+08:00,9,SHA-003,Shanghai,31.309029,121.504529,44.0,10.9,424.71,414.98,False,verified
2026-04-29T10:00:00+08:00,10,SHA-003,Shanghai,31.309029,121.504529,57.0,11.2,549.65,548.42,False,verified
2026-04-29T11:00:00+08:00,11,SHA-003,Shanghai,31.309029,121.504529,86.0,11.5,828.48,807.71,False,verified
2026-04-29T12:00:00+08:00,12,SHA-003,Shanghai,31.309029,121.504529,117.0,11.6,1126.74,1097.41,False,verified
2026-04-29T13:00:00+08:00,13,SHA-003,Shanghai,31.309029,121.504529,159.0,12.2,1528.2,1470.29,False,verified
2026-04-29T14:00:00+08:00,14,SHA-003,Shanghai,31.309029,121.504529,157.0,11.1,1514.44,1471.52,False,verified
2026-04-29T15:00:00+08:00,15,SHA-003,Shanghai,31.309029,121.504529,85.0,11.2,819.65,802.8,False,verified
2026-04-29T16:00:00+08:00,16,SHA-003,Shanghai,31.309029,121.504529,76.0,11.0,733.34,727.46,False,verified
2026-04-29T17:00:00+08:00,17,SHA-003,Shanghai,31.309029,121.504529,26.0,10.5,251.29,248.43,False,verified
2026-04-29T18:00:00+08:00,18,SHA-003,Shanghai,31.309029,121.504529,15.0,10.4,145.02,140.43,False,verified
2026-04-29T19:00:00+08:00,19,SHA-003,Shanghai,31.309029,121.504529,0.0,10.3,0.0,0.0,False,verified
2026-04-29T20:00:00+08:00,20,SHA-003,Shanghai,31.309029,121.504529,0.0,10.6,0.0,690.33,True,rejected
2026-04-29T21:00:00+08:00,21,SHA-003,Shanghai,31.309029,121.504529,0.0,10.2,0.0,0.0,False,verified
2026-04-29T22:00:00+08:00,22,SHA-003,Shanghai,31.309029,121.504529,0.0,10.3,0.0,0.0,False,verified
2026-04-29T23:00:00+08:00,23,SHA-003,Shanghai,31.309029,121.504529,0.0,10.4,0.0,0.0,False,verified
2026-04-30T00:00:00+08:00,0,SHA-003,Shanghai,31.309029,121.504529,0.0,10.4,0.0,0.0,False,verified
2026-04-30T01:00:00+08:00,1,SHA-003,Shanghai,31.309029,121.504529,0.0,8.9,0.0,0.0,False,verified
2026-04-30T02:00:00+08:00,2,SHA-003,Shanghai,31.309029,121.504529,0.0,9.8,0.0,0.0,False,verified
2026-04-30T03:00:00+08:00,3,SHA-003,Shanghai,31.309029,121.504529,0.0,8.8,0.0,0.0,False,verified
2026-04-30T04:00:00+08:00,4,SHA-003,Shanghai,31.309029,121.504529,0.0,8.8,0.0,0.0,False,verified
2026-04-30T05:00:00+08:00,5,SHA-003,Shanghai,31.309029,121.504529,0.0,8.9,0.0,0.0,False,verified
2026-04-30T06:00:00+08:00,6,SHA-003,Shanghai,31.309029,121.504529,25.0,9.5,242.42,237.42,False,verified
2026-04-30T07:00:00+08:00,7,SHA-003,Shanghai,31.309029,121.504529,165.0,11.2,1591.08,1575.48,False,verified
2026-04-30T08:00:00+08:00,8,SHA-003,Shanghai,31.309029,121.504529,366.0,12.3,3516.6,3425.65,False,verified
2026-04-30T09:00:00+08:00,9,SHA-003,Shanghai,31.309029,121.504529,522.0,13.9,4989.1,4796.89,False,verified
2026-04-30T10:00:00+08:00,10,SHA-003,Shanghai,31.309029,121.504529,733.0,15.3,6973.36,6808.84,False,verified
2026-04-30T11:00:00+08:00,11,SHA-003,Shanghai,31.309029,121.504529,837.0,16.4,7933.68,7863.94,False,verified
2026-04-30T12:00:00+08:00,12,SHA-003,Shanghai,31.309029,121.504529,926.0,17.1,8756.82,8511.21,False,verified
2026-04-30T13:00:00+08:00,13,SHA-003,Shanghai,31.309029,121.504529,903.0,17.6,8525.06,8362.32,False,verified
2026-04-30T14:00:00+08:00,14,SHA-003,Shanghai,31.309029,121.504529,834.0,18.1,7860.47,7659.24,False,verified
2026-04-30T15:00:00+08:00,15,SHA-003,Shanghai,31.309029,121.504529,700.0,18.3,6593.1,6621.36,False,verified
2026-04-30T16:00:00+08:00,16,SHA-003,Shanghai,31.309029,121.504529,496.4,18.1,4678.54,4536.65,False,verified
2026-04-30T17:00:00+08:00,17,SHA-003,Shanghai,31.309029,121.504529,254.98,17.5,2408.04,2249.13,False,verified
2026-04-30T18:00:00+08:00,18,SHA-003,Shanghai,31.309029,121.504529,36.5,16.2,346.21,338.16,False,verified
2026-04-30T19:00:00+08:00,19,SHA-003,Shanghai,31.309029,121.504529,0.0,15.1,0.0,0.0,False,verified
2026-04-30T20:00:00+08:00,20,SHA-003,Shanghai,31.309029,121.504529,0.0,13.8,0.0,0.0,False,verified
2026-04-30T21:00:00+08:00,21,SHA-003,Shanghai,31.309029,121.504529,0.0,14.4,0.0,0.0,False,verified
2026-04-30T22:00:00+08:00,22,SHA-003,Shanghai,31.309029,121.504529,0.0,13.6,0.0,0.0,False,verified
2026-04-30T23:00:00+08:00,23,SHA-003,Shanghai,31.309029,121.504529,0.0,13.1,0.0,0.0,False,verified
2026-04-01T00:00:00+08:00,0,SHA-004,Shanghai,31.18427,121.498171,0.0,10.1,0.0,0.0,False,verified
2026-04-01T01:00:00+08:00,1,SHA-004,Shanghai,31.18427,121.498171,0.0,10.2,0.0,357.84,True,rejected
2026-04-01T02:00:00+08:00,2,SHA-004,Shanghai,31.18427,121.498171,0.0,10.7,0.0,0.0,False,verified
